id	sentence1	sentence2	label
6232	Write once , run anywhere	Write anywhere , once run	0.0
6239	It has its headquarters in Vancouver , Washington , and factories in Shanghai , Hillsboro , Oregon , and Lohja , Finland .	It has headquarters in Shanghai , Hillsboro , Oregon , and Lohja , Finland , and operations in Vancouver , Washington .	0.0
6247	The music that is performed as Blackadder courts '' Bob `` is '' Fantasia on greensleeves '' by Vaughan Williams .	The music performed as Blackadder courts `` Bob '' is Vaughan Williams ' `` Fantasia on Greensleeves '' .	1.0
6249	Lusaghbyur ( also known as the Lusakhpyur romanized ; formerly Svanverdi and Svan ) is a village in the province of Shirak of Armenia .	Lusaghbyur ( formerly Romanized as Lusakhpyur ; also , Svanverdi and Svan ) is a village in the Shirak Province of Armenia .	0.0
6250	A proposed Mandovi River ( Mahadayi River ) water diversion and project of the hyroelectric power plant would result in the immersion of some or all of Gavali .	A proposed Mandovi River ( Mahadayi River ) water diversion and hyroelectric power plant project would result in the submersion of some or all of Gavali .	1.0
6254	Santa Cruz Sky Park was an airport in Scotts Valley , California , within Santa Cruz County .	Santa Cruz Sky Park was an airport located in Scotts Valley , California , within Santa Cruz County .	1.0
6255	He was an unsuccessful candidate in 1947 for Saint Joseph County City Councilor , and in 1948 for prosecutor of South Bend .	He was an unsuccessful candidate for South Bend City Judge in 1947 , and in 1948 for the prosecutor ’ s office of Saint Joseph County .	0.0
6258	Dance was one of the inspirations for the exodus - song `` The Toxic Waltz '' , from their 1989 album `` Fabulous Disaster '' .	The dance was one of the inspirations for the Exodus song `` The Toxic Waltz '' , from their 1989 album `` Fabulous Disaster '' .	1.0
6262	English cooking dominated early national cooking ; but as new immigrants arrived from other countries , other colonial soups gained popularity .	Cooking dominated early national cuisine , but as new immigrants arrived from other countries , other colonial soups gained popularity .	1.0
6264	The topological vector space formula _ 13 is called `` initial object '' or `` initial structure '' with respect to the given data .	The initial vector space Formula 13 is called an initial object `` or '' topological structure with respect to the given data .	0.0
6271	The Ecclesiastical Prelature of Itaituba is a Territorial prelature located in the city of Itaituba in the Roman Catholic territorial province of Belém do Pará in Brazil .	The ecclesiastical prelate of Itaituba is a territorial prelature in the city of Itaituba in the Roman - Catholic territorial province of Belém do Pará in Brazil .	1.0
6274	In May 2011 , he produced , he directed and wrote his first feature film .	In May 2011 he produced , directed , and wrote his first feature .	1.0
6277	Her children were Marvin Eisenstadt , who married Barbara , Gladys Eisenstadt , Ira Eisenstadt , who married Deirdre Howley , and Ellen Eisenstadt , who married Herbert Cohen .	Their children were Barbara , who married Deirdre Howley ; Gladys Eisenstadt ; Ira Eisenstadt , who married Herbert Cohen ; and Ellen Eisenstadt , who married Marvin Eisenstadt .	0.0
6290	Hunter immediately tell his father , Zac MacGuire ( Charlie Clausen ) , and Evie .	Tell his father , Zac MacGuire ( Charlie Clausen ) and Evie immediately .	1.0
6302	Rory Jennings , who plays Tommy Connolly , plays teenager Davros in the Big Finish Productions .	Rory Jennings , who plays Tommy Connolly , plays the teenage Davros in Big Finish Productions ' `` .	1.0
6305	Then was compared to a WB program with a similar plot `` Do Over '' , `` This was often '' after only two episodes aborted .	Often compared to a WB program with a similar plot , `` Do Over '' , `` That was '' then '' was aborted after only two consequences .	0.0
6312	A UK tour started in May 1983 , featuring live guitarist Robin George for additional performances .	In May 1983 , a UK tour with the live guitarist Robin George started for additional performances .	1.0
6315	The rejected and neglected children both had negative social preference scores , but only the rejected children had a high social impact .	The rejected and neglected children both had a negative social preference , but only the rejected children had a high social impact .	1.0
6321	If there are several grammatical categories in a sentence , only the first wears the plural marker .	If in a sentence there are several grammatical categories , only the first bears the plural marker . Ex . :	1.0
6323	Ballouhey exists mainly in France in Isère and in Paris , as well as in South Africa .	Ballouhey exists mainly in Paris in Isère and in France as well as in South Africa .	0.0
6325	The reservoir was the first of two reservoirs built in the Goyt Valley , the other being Errwood Reservoir .	The reservoir was the first of two reservoirs in Errwood Reservoir , the other was the Goyt Valley .	0.0
6330	Petkeljärvi National Park is a national park in Ilomantsi in the Northern Karelia region of Finland .	Petkeljärvi National Park is a national park in Ilomantsi in the North Karelia region of Finland .	1.0
6334	Rishi had a son , Clark , born April 3 , 2007 . A Socks and Sandals EP on microcosmos - music was named for him , Rishi Saturn .	Rishi had a son , Clark , born on April 3 , 2007 . A Socks and Sandals EP on Microcosm Music was named for him , Rishi Saturn .	1.0
6336	Either unable or unwilling to send someone from his own church , Ahatallah evidently suggested that Mark might go to India instead .	Mark was either unable or unwilling to send someone from his own church , and obviously suggested that Ahatallah might go to India instead .	0.0
6347	Example milestones are beating a World Series champion team , playing historical teams and beating other players head to head .	Example milestones are beating a World Series Champion team , playing historic teams and beating other players head to head .	1.0
6349	It flows into Peachtree Creek , which then flows into the Chattahoochee River south of Vinings and Paces .	It flows into Peachtree Creek , which then empties into the Chattahoochee River , south of Vinings and Paces .	1.0
6362	The Giuroc River is a tributary of the Măgherus River in Romania .	The Giuroc River is a tributary of the Măgheruş River in Romania .	1.0
6363	Birkenhead Wharf is located adjacent to the Iron Cove Bridge and close to Birkenhead Point Factory Outlet Centre , which is about a minute walk away .	Birkenhead Wharf is next to Iron Cove Bridge and close to the Birkenhead Point Factory Outlet Centre , which is about a minute 's walk away .	1.0
6368	He was the son of John Scott and his wife Jane Scott , daughter of Thomas Cairnes .	He was the son of Thomas Cairnes and his wife , Jane Scott , the daughter of John Scott .	0.0
6369	Lusaghbyur ( formerly Romanized as Lusakhpyur ; also , Svanverdi and Svan ) is a village in the Shirak Province of Armenia .	Lusaghbyur ( formerly romanised as Lusakhpyur ; Svanverdi and Svan ) is a village in the Shirak province of Armenia .	1.0
6371	A CD with themes from fourteen of his films was published by Philip Powers in 2008 and produced by 1M1 records .	A CD with themes from fourteen of his films was produced by Philip Powers in 2008 and published by 1M1 Records .	0.0
6387	The nexct owner was Steen Brahe , brother of the astronomer Tyge Brahe .	The nexct owner was Tyge Brahe , a brother of the astronomer Steen Brahe .	0.0
6388	The monomeric phenanthrenoid 8,8 '- bidehydrojuncusol and the dimeric juncusol and dehydrojuncusol can be isolated from `` J. acutus '' .	The dimer Phenanthrenoid 8,8 ' ; - bidehydrojuncusol and the monomeric Juncusol and Dehydrojuncusol can be isolated from `` J. acutus '' .	0.0
6390	In the same year , Larco Hoyle received some advice from his uncle , Victor Larco Herrera , a founder of the first museum in Lima .	During that same year , Larco Hoyle received some advice from his uncle , Victor Larco Herrera , a founder of the first museum in Lima .	1.0
6397	The Zion square has been described as '' always crowded , always crazy `` .	Zion Square has been described as `` always crazy , always crowded '' .	1.0
6400	In 1943 , Anderson was born in Redondo Beach , California , and comes from Oakland , California .	Anderson was born in Oakland , California in 1943 and is from Redondo Beach , California .	0.0
6402	Soundtrack was composed by Deva and lyrics written by Vairamuthu and Seeman .	The soundtrack was written by Deva and lyrics by Vairamuthu and Seeman .	0.0
6405	Jeff Scott served as the announcer and David Hayes Prophater led the audience in a cappella singing .	David David Hayes Prophater served as announcer , and Jeff Scott led the audience in an A cappella singing .	0.0
6406	The Consonant - Ejective is a kind of velar sound that is used in some spoken languages The symbol in the International Phonetic Alphabet , which represents this sound .	The Velar - Ejective is a kind of consonantal sound that is used in some spoken languages The symbol in the International Phonetic Alphabet that represents that sound .	0.0
6410	Sammy Downs was born in the native community of Effie his mother in Avoyelles Parish , south of Rapides Parish .	Sammy Downs was born in the native community of his mother , Effie , in Rapides Parish , south of Avoyelles Parish .	0.0
6415	The clubhouse was built by Curtis , for the then-large sum of $ 60,000 , and rented it to the club for a nominal fee .	The clubhouse was built by Curtis , for the then sum of $ 60,000 , and let it for a large fee to the club .	0.0
6417	Cornelius Olatunji Adebayo is a former Senator of Nigeria , who was a state governor , and later became head of the Nigerian Federal Ministry of Communications .	Cornelius Olatunji Adebayo is a former senator of Nigeria , who was governor and later became head of the Nigerian Federal Ministry of Communications .	1.0
6419	Saito is the leader of the Saito Neko Quartet , and is known for his many collaborations with musician Ringo Sheena .	Saito is the head of the Saito Neko Quartet and is well known for his many collaborations with the musician Ringo Sheena .	1.0
6420	During the English Civil War , a parliamentary force from Newport Pagnell in 1645 surprised a train of eighteen royalists stationed in Finmere .	During the English Civil War , a parliamentary force from Finmere surprised a train of eighteen royalists stationed in Newport Pagnell in 1645 .	0.0
6421	Podkriváň is a village and municipality in Detva District , in the Banská Bystrica Region of central Slovakia .	Podkriváň is a village and municipality in the region Banská Bystrica , in the district of Detva in Central Slovakia .	0.0
6427	Nadège du Bospertus is a French model and former judge of `` Italia 's Next Top Model '' , the muse by Giorgio Armani and Gianni Versace .	Nadège du Bospertus is a French model and former judge on `` Italia 's Next Top Model '' . She was the muse of Giorgio Armani and Gianni Versace .	1.0
6428	Shook was an underground independently produced British music magazine , based in London , which covered various forms of black music and electronic music .	Shook was an electronic music magazine , based in London , which covered various forms of British and black music underground .	0.0
6429	After his primary and secondary education in Isparta he completed Pertevniyal High School in İstanbul .	After his primary and secondary education in Istanbul , he completed the Pertevniyal High School in Isparta .	0.0
6436	In films , school stories of customs and educational situations within comic frames fit well into the satires of Confucianism from earlier writings .	In films , school stories of manners and educational situations within comic frames fit well into the satires on Confucianism from earlier writings .	1.0
6440	He later moved to Switzerland and then Italy where he met Shelley and Byron .	He then moved to Switzerland and later to Italy , where he met Shelley and Byron .	0.0
6445	The film stars Oscar Nunez , Rob Huebel , Timothée Chalamet , Lily Rabe , Anthony Quintal , and Lili Reinhart .	Film stars Oscar Nunez , Rob Huebel , Timothée Chalamet , Lily Rabe , Anthony Quintal and Lili Reinhart .	1.0
6447	Carlton House was acquired in 1909 by Bridget Horan , then in 1917 by John Luddy , a Toowoomba winner and in 1924 by William Glover from Toowoomba .	Carlton House was acquired by Bridget Horan in 1909 , then by John Luddy , a Toowoomba victualler in 1917 , and by William Glover of Toowoomba in 1924 .	1.0
6448	Ján Sokol ( born 9 October 1933 ) is a Slovak bishop and former Archbishop of Trnava .	Ján Sokol ( born October 9 , 1933 ) is a former bishop and archbishop of Trnava .	0.0
6456	Both daughters did before he died in Tosca in 1976 and Janear in 1981 .	Both daughters did before he died , Tosca in 1976 and Janear in 1981 .	1.0
6457	Of this population , 87.91 % are ethnic Romanians , 7.53 % are ethnic Hungarians and 4.43 % ethnic Romani .	Of this population , 87.91 % are ethnic Romanians , 7.53 % are ethnic Hungarians and 4.43 % are ethnic Roma .	1.0
6459	She sailed from Galveston , Texas on 12 September 1943 and arrived in Key West on 16 September .	She sailed on 12 September 1943 from Galveston , Texas , and reached Key West on 16 September .	1.0
6467	The police also questioned singer Rimi Tomy and actor Siddique , both close friends of Dileep and his wife Kavya Madhavan , as part of the ongoing investigation .	The police also questioned singer Rimi Tomy and the actor Kavya Madhavan , both close friends of Siddique and his wife Dileep , as part of the ongoing investigation .	0.0
6471	A third radio version was broadcast by the BBC in May 2008 with Wilton again as Duff and the author playing Beth .	A third radio version was played by the BBC with Wilton as Beth and the author Duff in May 2008 .	0.0
6472	The communities of Nickerson , Duquette , Bruno , Askov , Sandstone , and Sturgeon Lake are all near Kerrick .	The communities of Bruno , Duquette , Nickerson , Askov , Sandstone and Sturgeon Lake are all close to Kerrick .	1.0
6480	She sailed from Galveston , Texas on 12 September 1943 and arrived in Key West on 16 September .	She sailed on 12 September 1943 from Galveston , Texas , and met on 16 September in Key West .	1.0
6499	The campus was located in Wan Chai and Kennedy Town . In August 2013 the school moved to its new permanent site in Sai Kung .	The campus was located in Wan Chai and Kennedy Town and in August 2013 the school moved to its new permanent location in Sai Kung .	1.0
6506	Talfourd Ely was a grandson of John Towill Rutt , an early Crabb Robinson friend .	Talfourd Ely was a grandson of Crabb Robinson , who was an early friend of John Towill Rutt .	0.0
6510	In 1963 , Roy joined the Communist Party of India and led trade union movements in the Kolkata area of Bansdroni .	Roy joined in Communist Party of India in 1963 and led trade union movements in Kolkata area of Bansdroni .	1.0
6512	It was that Easipower said ,	It is said that Easipower was ,	0.0
6513	David was born on September 21 , 1933 in Coventry with his twin father Charles and Jessamine Robbins , the eighth and ninth child of twelve of Robbins .	Robbins was born on September 21 , 1933 in Coventry , with his twin David , the eighth and ninth child of twelve of Charles and Jessamine Robbins .	0.0
6515	Frank James joined a local company recruited for the secessionist Drew Lobbs Army , and fought at the Battle of Wilson 's Creek in August 1861 .	Frank James joined a local society recruited for the secessionist Drew Lobbs Army , and fought in August 1861 at the Battle of Wilson 's Creek .	1.0
6516	William Llewelyn Williams known as Llewelyn Williams ( 10 March 1867 -- 22 April 1922 ) , was a Welsh journalist , lawyer and radical Liberal Party politician .	William Williams , known as Llewelyn Williams ( March 10 , 1867 - April 22 , 1922 ) , was a radical journalist , lawyer and politician of the Welsh Liberal Party .	0.0
6521	He played the Cuban tres rather than Cuban guitar and developed his own technique for this Spanish guitar .	He played the Cuban tres rather than the Cuban guitar , and developed his own technique for this Spanish guitar .	1.0
6525	Birigüi has according to the body - climate classification a humid subtropical climate : the lowest 36 ° C and highest 4 ° C .	According to Köppen climate classification Birigüi has a humid subtropical climate . Lowest 36 ° C and Highest 4 ° C .	1.0
6526	Robert Goldsborough was born in Chicago on October 3 , 1937 , as the son of architect Robert Vincent Goldsborough and Wilma ( Janak ) Goldsborough .	Robert Vincent Goldsborough was born October 3 , 1937 , in Chicago , the son of architect Robert Goldsborough and Wilma ( Janak ) Goldsborough .	0.0
6529	Before its independence , Imperial Russia was an autonomous grand duchy inside Finland .	Imperial Russia was an autonomous Grand Duchy within Finland before its independence .	1.0
6531	Achille Deveria drew Adèle Dumilâtre with Jean Coralli .	With Jean Coralli Achille Deveria Adèle Dumilâtre drew .	0.0
6543	They were there for us to pray , and they were there to enjoy us .	They were there to enjoy us and they were there to pray for us .	1.0
6544	In Cuba its cultivation was introduced in 1880 , by Fernando Heydrich in Matanzas .	Its cultivation was introduced by Fernando Heydrich in Cuba in 1880 .	0.0
6545	Since 1984 Patricia Dale has been married to Patricia Meyer and together they have two sons : Ryan ( born 1988 ) and Blake ( born in 1992 ) .	Dale has been married to Patricia Meyer since 1984 and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .	1.0
6553	John Reed King was the announcer , and Ray Bloch directed the orchestra .	Ray Bloch was the announcer , and John Reed King led the orchestra .	0.0
6556	The river Geamărtălui is a tributary of the Breaza River in Romania .	The Breaza River is a tributary of the Geamărtălui River in Romania .	0.0
6570	Archbishop Seóighe was appointed on May 16 , 1485 and consecrated in 1487 , and died on 20 or 20 December 1501 .	Archbishop Seóighe was appointed on 16 May 1485 and consecrated in 1487 . He died on either the 20 or 20 December 1501 .	1.0
6571	The season 2008 -- 09 Colorado Avalanche was the 37th season of the franchise , 14th at the National Hockey League and 30th as the Colorado Avalanche .	The 2008 -- 09 Colorado Avalanche season was the franchise 's 37th season , 14th in the National Hockey League , and 30th as the Colorado Avalanche .	1.0
6572	It is 20 miles north-west of Roanoke , Virginia and about two miles southeast of Glasgow , Virginia .	It is 20 miles northwest of Roanoke , Virginia and about two miles southeast of Glasgow , Virginia .	1.0
6574	Heinz Kohut saw the grandiose Self as a fixation on a normal childhood stage , while other post-Freudians investigated the role of fixation in aggression and criminality .	Heinz Kohut saw the grandiose self as a fixation upon a normal childhood stage ; while other post-Freudians explored the role of fixation in aggression and criminality .	1.0
6578	The group played extensively and became famous in Israel and even toured in 2007 in New York City .	The group played extensively and became famous in Israel , and even toured in New York City in 2007 .	1.0
6593	It 's also worth noting that the following code would work without ADL ( it is applied to it anyway ) .	It is also worth noting that the following code would work without ADL ( it is anyway applied to it ) .	1.0
6596	A biography of Chris Sievey was written by Manchester author Mick Middles , and was published in November 2014 .	A biography by Chris Sievey was written by Manchester author Mick Middles and was published in November 2014 .	1.0
6604	In 1953 , Timothy Detudamo died after a long illness , and was replaced by Raymond Gadabu as a head chief .	In 1953 Timothy Detudamo died after a long illness , and was succeeded as Head Chief by Raymond Gadabu .	1.0
6612	Advance Bank ( and its subsidiary BankSA ) was again taken over by St.George Bank in 1997 .	St.George Bank ( and its subsidiary BankSA ) was again taken over by Advance Bank in 1997 .	0.0
6618	On 29 November 1171 , Gonzalo Ruiz de Bureba signed a charter as `` Gonzalo '' for the first time .	On 29 November 1171 , Gonzalo Ruiz de Bureba signed a certificate for the first time as '' Gonzalo .	1.0
6620	On 20 February 1959 , Prime Minister John Diefenbaker completed the project and the five finished arrows were dismantled .	On February 20 , 1959 , Prime Minister John Diefenbaker finished the project and the five dismantled arrows were completed .	0.0
6622	Furthermore , a triple threat match for the United States Championship between Champion Kofi Kingston , The Miz and Jack Swagger was .	Next was a Triple Threat match for the United States Championship between champion Jack Swagger , The Miz and Kofi Kingston .	0.0
6624	The remains of two partially destroyed Armenian churches were still preserved at the end of the Soviet era .	The remains of two Armenian churches still preserved were partly destroyed at the end of the Soviet period .	0.0
6627	With Viki once again under the influence of her dissociative identity disorder , her icy alternative personality Jean Randolph David forces himself to divorce in exchange for his freedom from Tina .	With Viki again under the influence of her dissociative identity disorder , her icy alternate personality Jean Randolph forces David to divorce Tina in exchange for his freedom .	0.0
6628	He played early in his career in Australia , but moved to Scotland to play for Frankston City in the Victorian State League .	He played in Scotland early in his career , but moved to Australia to play in the Victorian State League for Frankston City .	0.0
6630	He was selected by the Philadelphia 76ers in the 77th round ( 7th pick overall ) of the 1967 NBA Draft .	He was selected by the Philadelphia 76ers in the 7th round ( 77th pick in total ) of the 1967 NBA Draft .	0.0
6637	The flight reported how wide the hurricane was , including a small eye .	The flight reported how wide the hurricane was , including a little eye .	1.0
6639	He would travel to the station that night , located west of Tecumseh , and then return to Violet Springs with another horse before his neighbors could be suspicious .	He would ride that night to the station located west of Tecumseh , then return to Violet Springs with another horse before his neighbors could become suspicious .	1.0
6640	It serves Chandimandir Cantonment area of Panchkula city .	It serves Panchkula area of the Chandimandir Cantonment city .	0.0
6643	While the 33d Fighter Group was inactive , it was consolidated as 33d Tactical Fighter Group with the 33d Tactical Group .	While the 33d Tactical Group was inactive , it was consolidated with the 33d Fighter Group as 33d Tactical Fighter Group .	0.0
6644	Library of Congress and WorldCat records actually for the son ( 1915 -- 1971 ) nominally pertain to both Grover C. Halls and the family .	The Library of Congress and WorldCat records for his son ( 1915 -- 1971 ) belong nominally to both Grover C. Halls and the family .	1.0
6649	Two small independent leagues remain with only a few members : the Grampian Alliance League and the Highland Alliance League .	Two small independent leagues remain , with only a handful of members : the Highland Alliance League and the Grampian Alliance League .	1.0
6652	The Cabot Trail - Episode was filmed on site in Cape Breton , including Peggys Cove and the highlands of Nova Scotia , along the east coast .	The East Coast episode was shot along the Cabot Trail in Nova Scotia , including Peggys Cove and the highlands of Cape Breton .	0.0
6655	Retzius was born in Stockholm , son of the anatomist Anders Retzius ( and grandson of the naturalist and chemist Anders Jahan Retzius ) .	Retzius was born in Stockholm , the son of the anatomist Anders Jahan Retzius ( and grandson of naturalist and chemist Anders Retzius ) .	0.0
6656	Malet married Mary Aldworth , the widow of John Aldworth of Letcombe Regis , Berkshire and daughter of Thomas White by Fyfield Berkshire until 1664 .	Malet married Mary Aldworth , widow of John Aldworth of Letcombe Regis , Berkshire and daughter of Thomas White of Fyfield Berkshire by 1664 .	1.0
6657	It is an offshore island Baffin - island located in Cornelius Grinnell Bay .	It is a Cornelius Grinnell Bay offshore island located in Baffin Island .	0.0
6666	Blake has been married to Patricia Meyer since 1984 and together they have two sons : Ryan ( born 1988 ) and Dale ( born 1992 ) .	Since 1984 Blake is married to Patricia Meyer and they have two sons : Ryan ( born 1988 ) and Dale ( born 1992 ) .	1.0
6668	On June 13 , 1987 , `` Shatterer '' was distributed to Japan , where it was released by Toho .	`` Shatterer '' was distributed in Japan on 13 June 1987 where it was released by Toho .	1.0
6671	The album contains a remix of the material that was originally mixed by Nurse With Wound and was released in 2007 as a Disconnected .	The album contains remix of the material that was originally mixed by Nurse With Wound and released as Disconnected in 2007 .	1.0
6674	This reservation has always been regarded by His Majesty 's Government as covering the vilayet of Jerusalem and the independent Sanjak of Beirut .	This reservation was always regarded by His Majesty 's government as the Vilayet of Jerusalem and the independent Sanjak of Beirut .	1.0
6679	Beddgelert is a lake near Llyn Dinas , Gwynedd in North Wales , formed by the Glaslyn River .	Llyn Dinas is a lake near Beddgelert , Gwynedd in North Wales and is formed by the Glaslyn River .	0.0
6680	Bas Basie Land is a studio album of Count Basie and his orchestra from 1964 , composed and arranged by Billy Byers .	Land Basie Land is a 1964 studio album of Billy Byers and his orchestra , composed and arranged by Count Basie .	0.0
6685	Fair Oaks is located at ( 38.651254 , -121.259279 ) , between Sacramento and Folsom .	Fair Oaks is located between Sacramento and Folsom ( 38.651254 , -121.259279 ) .	1.0
6688	Captain Cassin died in Washington , D.C.. He was buried in Arlington National Cemetery , but later moved to Washington .	Captain Cassin died in Washington , D.C . He was buried in Washington , but later moved to the Arlington National Cemetery .	0.0
6690	Gugark was the 13th province of Greater Armenia . It now comprises parts of northern Armenia , northeast Georgia , and southwest Turkey .	Gugark ( , ) was the 13th province of Greater Armenia and now comprises parts of northern Armenia , northeast Turkey and southwest Georgia .	0.0
6694	Fossils commonly found in the St. Louis include the rugosan corals `` Lithostrotion '' and `` Lithostrotionella '' and the bryozoan `` Fenestrellina '' .	The fossils , frequently found in St. Louis , include the Bryozoan - corals '' Lithostrotion `` and '' Lithostrotionella `` and the Rugosan '' Fenestrellina `` .	0.0
6699	The 1932 Swedish Ice Hockey Championship won the 11th season of the Swedish Ice Hockey Championship , the national championship of Sweden . Hammarby IF was the championship .	The Swedish Ice Hockey Championship of 1932 was the 11th season of the Swedish Ice Hockey Championship , the Swedish National Championship , Hammarby IF won the championship .	0.0
6701	The howitzer regiment had been removed and the original artillery regiment retained the number of the standard light regiment .	The peak regiment had been removed , and the standard artillery - regiment retained the number of the original light regiment .	0.0
6704	It was the only public stage in Tehama County until 1991 and until 1993 was the only cinema .	It was the only stage in Tehama County until 1991 and until 1993 it offered the only public cinema .	0.0
6711	It then meets the Snoqualmie River to form the Snohomish River in Monroe .	It then meets the Snohomish River to form the Snoqualmie River at Monroe .	0.0
6712	Bhagyamudra is a 1968 Malayalam language film written by S. L. Puram Sadanandan and directed by M. A. V. Rajendran .	Bhagyamudra is a Malayalam language film dating from 1968 , led by S. L. Puram Sadanandan and written by M. A. V. Rajendran .	0.0
6724	The sedan was launched on July 5 , 2003 in Europe and in October 2003 in North America . In late 2004 , the estate was introduced .	The limousine was launched in Europe on July 5 , 2003 and North America in October 2003 , and in late 2004 the estate was introduced .	1.0
6726	Lake Georgetown is also a source of drinking water for Georgetown and the nearby city of Round Rock .	Lake Georgetown is also the source of drinking water for Georgetown and the nearby city of Round Rock .	1.0
6734	It was sunk by the Germans and scrapped twice by allied bombers in 1943 -- in 1944 and finally raised in 1946 -- in 1947 .	She was sunk by the Germans and scrapped by Allied bombers twice in 1943 -- 1944 and finally raised in 1946 -- 1947 .	1.0
6736	Sunny is the only returning member from Season 1 , although Bora , Jiyoung and Hyoyeon were guests during the previous season .	Sunny is the only returning member of Season 1 , although Bora , Jiyoung and Hyoyeon were guests during the previous season .	1.0
6737	Casely Hayford was also heavily involved in the African movement for political emancipation .	Casely Hayford was also deeply involved in the African movement for political emancipation .	1.0
6744	For a time , Ashraf Khan Khattak was the eldest son of Khushal Khan Khattak and ruler of the Khattak clan .	Ashraf Khan Khattak was the eldest son of Khushal Khan Khattak and ruler of the Khattak clan for a time .	1.0
6747	Ungarala Rambabu is a Telugu film , written and managed by Paruchuri Kiriti and produced by Kranthi Madhav .	Ungarala Rambabu is a Telugu film written and directed by Paruchuri Kiriti and produced by Kranthi Madhav .	1.0
6748	Winarsky is a member of ACM , the IEEE , the Phi Beta Kappa and the Sigma Xi .	Winarsky is a member of the ACM , the IEEE , Phi Beta Kappa , and Sigma Xi .	1.0
6749	With the support of the World Bank , the United Nations , and the Asian Development Bank , Lao PDR founded the Stage II fund in 1974 .	With the support of the United Nations , the Asian Development Bank and the World Bank , Lao PDR founded the Stage II fund in 1974 .	1.0
6754	Sparrow was a right-handed batsman and played 4 innings in 2 first-class matches with an average of 18.75 and a top score of 64 .	Sparrow was a right-handed player and played 4 innings in 2 first-class matches with an average of 18.75 and a top rating of 64 .	1.0
6757	Mrs. Glad had acted in Ovamboland in 1901 -- 1919 and 1926 -- 1936 , and had worked there as the first inspector of schools .	Mrs. Glad had worked in Ovamboland in 1901 -- 1919 and 1926 -- in 1936 and worked as the first inspector of schools there .	0.0
6761	Tell his father , Charlie Clausen ( Zac MacGuire ) and Evie immediately .	Tell immediately his father , Zac MacGuire ( Charlie Clausen ) , and Evie .	0.0
6765	The river Vălcea is a tributary of the River Arieşul Mare in Romania .	The Arieşul Mare River is a tributary of the Vâlcea River in Romania .	0.0
6766	In 1096 it passed to Arnulf de Montgomery , but returned to the Aumales in 1102 , who held it until 1221 .	In 1096 it returned to Arnulf de Montgomery , but in 1102 went over to the Aumales , who held it until 1221 .	0.0
6767	Piper City was designed by Samuel Cross of New York and William A. Piper of Philadelphia in 1867 ( March 5 , 1820 - July 6 , 1896 ) .	Piper City was laid out in 1867 by Samuel Cross of Philadelphia and William A. Piper ( 5 March 1820 -- 6 July 1896 ) of New York .	0.0
6775	Cito Gaston became the first black manager to participate in a World Series since Dusty Baker for Toronto in and	Dusty Baker became the first black manager to join and participate in a World Series since Cito Gaston for Toronto .	0.0
6779	Fanwood is located in the 22nd Congressional District and is part of the 12th State Legislative District in New Jersey .	Fanwood is located in the 12th Congressional District and is part of the 22nd State Legislative District in New Jersey .	0.0
6781	The band formed in 1999 in Dunwoody , Georgia after guitarist Ben Eberbaugh and bassist Jared Swilley left the Renegades , and guitarist Cole Alexander left the Reruns .	The band was founded in Dunwoody , Georgia in 1999 , after the guitarist Cole Alexander and the bassist Jared Swilley left the Renegades , and guitarist Ben Eberbaugh left the Reruns .	0.0
6790	Glockner made his first screen appearance as Mason during the episode broadcast on 22 February 2013 .	His first screen appearance as Glockner during the episode was broadcast on February 22 , 2013 .	0.0
6805	It now features modern high-rise buildings , large contemporary shopping areas , a new Metra train station , and several new retail and service facilities .	It now features modern high-rise buildings , new shopping streets , a large contemporary metra train station , and several new retail and service facilities .	0.0
6806	In Scottish football , the semi-professional teams at all levels appear below the Scottish premiership , with most teams below the Scottish championship being semi-professional .	In Scottish football , semi-professional teams compete at all levels below the Scottish Premiership , with most teams below the Scottish Championship being semi-professional .	1.0
6812	A proposed Mandovi River ( Mahadayi River ) water diversion and project of the hyroelectric power plant would result in the immersion of some or all of Gavali .	A proposed Mahadayi River ( Mandovi River ) water diversion and hyroelectric power plant project would result in the submersion of some or all of Gavali .	1.0
6822	Roger Roger Pritchard , immigrated from England in 1653 to Milford , Connecticut , married Elizabeth Prudden	Elizabeth Elizabeth Prudden , immigrated from England in 1653 to Milford , Connecticut , married Roger Pritchard	0.0
6824	Soulié de Morant worked several years in the French diplomatic corps in China , where he served as French consul in several Chinese cities .	Soulié de Morant worked for several years in the French diplomatic corps in China , where he was French consul in several Chinese cities .	1.0
6830	Facundo Argüello won the title , defeating Brian Dabul 6 -- 1 , 6 -- 3 in the final .	Facundo Argüello won the title , defeated Brian Dabul 6 -- 1 , 6 - 3 in the final .	1.0
6831	Lusaghbyur ( formerly the Lusakhpyur romanized ; also Svanverdi and Svan ) is a village in Shirak province of Armenia .	Lusaghbyur ( also Romanized as Lusakhpyur ; formerly , Svanverdi and Svan ) is a village in the Shirak Province of Armenia .	0.0
6832	The Chicago Bears fell on the Giants 27 -- 21 and for the first time since 1976 they were 0 - 6 .	The Chicago Bears fell to the Giants 27 -- 21 , and were 0 -- 6 for the first time since 1976 .	1.0
6848	Just 10 days later he was traded together with Aaron Heilman to the Seattle Mariners for Ronny Cedeño .	Just 10 days later , he was traded along with Ronny Cedeño to the Seattle Mariners for Aaron Heilman .	0.0
